name,ticker,date,price,shares,market_cap
LS네트웍스,000680,2023-04-13,2415,78803016.0,190309283640.0
LS네트웍스,000680,2023-04-14,2430,78803016.0,191491328880.0
LS네트웍스,000680,2023-04-17,2445,78803016.0,192673374120.0
LS네트웍스,000680,2023-04-18,2410,78803016.0,189915268560.0
LS네트웍스,000680,2023-04-19,2415,78803016.0,190309283640.0
LS네트웍스,000680,2023-04-20,2390,78803016.0,188339208240.0
LS네트웍스,000680,2023-04-21,2365,78803016.0,186369132840.0
LS네트웍스,000680,2023-04-24,2285,78803016.0,180064891560.0
LS네트웍스,000680,2023-04-25,2295,78803016.0,180852921720.0
LS네트웍스,000680,2023-04-26,2300,78803016.0,181246936800.0
LS네트웍스,000680,2023-04-27,2315,78803016.0,182428982040.0
LS네트웍스,000680,2023-04-28,2325,78803016.0,183217012200.0
LS네트웍스,000680,2023-05-02,2355,78803016.0,185581102680.0
LS네트웍스,000680,2023-05-03,2325,78803016.0,183217012200.0
LS네트웍스,000680,2023-05-04,2330,78803016.0,183611027280.0
LS네트웍스,000680,2023-05-08,2350,78803016.0,185187087600.0
LS네트웍스,000680,2023-05-09,2360,78803016.0,185975117760.0
LS네트웍스,000680,2023-05-10,2370,78803016.0,186763147920.0
LS네트웍스,000680,2023-05-11,2475,78803016.0,195037464600.0
LS네트웍스,000680,2023-05-12,2525,78803016.0,198977615400.0
LS네트웍스,000680,2023-05-15,2500,78803016.0,197007540000.0
LS네트웍스,000680,2023-05-16,2580,78803016.0,203311781280.0
LS네트웍스,000680,2023-05-17,2755,78803016.0,217102309080.0
LS네트웍스,000680,2023-05-18,2760,78803016.0,217496324160.0
LS네트웍스,000680,2023-05-19,2660,78803016.0,209616022560.0
LS네트웍스,000680,2023-05-22,2670,78803016.0,210404052720.0
LS네트웍스,000680,2023-05-23,2715,78803016.0,213950188440.0
LS네트웍스,000680,2023-05-24,2690,78803016.0,211980113040.0
LS네트웍스,000680,2023-05-25,2825,78803016.0,222618520200.0
LS네트웍스,000680,2023-05-26,2780,78803016.0,219072384480.0
LS네트웍스,000680,2023-05-30,2855,78803016.0,224982610680.0
LS네트웍스,000680,2023-05-31,2860,78803016.0,225376625760.0
LS네트웍스,000680,2023-06-01,2810,78803016.0,221436474960.0
LS네트웍스,000680,2023-06-02,2825,78803016.0,222618520200.0
LS네트웍스,000680,2023-06-05,2900,78803016.0,228528746400.0
LS네트웍스,000680,2023-06-07,2865,78803016.0,225770640840.0
LS네트웍스,000680,2023-06-08,2810,78803016.0,221436474960.0
LS네트웍스,000680,2023-06-09,2830,78803016.0,223012535280.0
LS네트웍스,000680,2023-06-12,2820,78803016.0,222224505120.0
LS네트웍스,000680,2023-06-13,2815,78803016.0,221830490040.0
LS네트웍스,000680,2023-06-14,2920,78803016.0,230104806720.0
LS네트웍스,000680,2023-06-15,2820,78803016.0,222224505120.0
LS네트웍스,000680,2023-06-16,2810,78803016.0,221436474960.0
LS네트웍스,000680,2023-06-19,2845,78803016.0,224194580520.0
LS네트웍스,000680,2023-06-20,2900,78803016.0,228528746400.0
LS네트웍스,000680,2023-06-21,2830,78803016.0,223012535280.0
LS네트웍스,000680,2023-06-22,2810,78803016.0,221436474960.0
LS네트웍스,000680,2023-06-23,2850,78803016.0,224588595600.0
LS네트웍스,000680,2023-06-26,2815,78803016.0,221830490040.0
LS네트웍스,000680,2023-06-27,2800,78803016.0,220648444800.0
LS네트웍스,000680,2023-06-28,2780,78803016.0,219072384480.0
LS네트웍스,000680,2023-06-29,2770,78803016.0,218284354320.0
LS네트웍스,000680,2023-06-30,2770,78803016.0,218284354320.0
LS네트웍스,000680,2023-07-03,2780,78803016.0,219072384480.0
LS네트웍스,000680,2023-07-04,2800,78803016.0,220648444800.0
LS네트웍스,000680,2023-07-05,2800,78803016.0,220648444800.0
LS네트웍스,000680,2023-07-06,2800,78803016.0,220648444800.0
LS네트웍스,000680,2023-07-07,2820,78803016.0,222224505120.0
LS네트웍스,000680,2023-07-10,2800,78803016.0,220648444800.0
LS네트웍스,000680,2023-07-11,2820,78803016.0,222224505120.0
LS네트웍스,000680,2023-07-12,2810,78803016.0,221436474960.0
LS네트웍스,000680,2023-07-13,2800,78803016.0,220648444800.0
LS네트웍스,000680,2023-07-14,2815,78803016.0,221830490040.0
LS네트웍스,000680,2023-07-17,2770,78803016.0,218284354320.0
LS네트웍스,000680,2023-07-18,2770,78803016.0,218284354320.0
LS네트웍스,000680,2023-07-19,2810,78803016.0,221436474960.0
LS네트웍스,000680,2023-07-20,2775,78803016.0,218678369400.0
LS네트웍스,000680,2023-07-21,2735,78803016.0,215526248760.0
LS네트웍스,000680,2023-07-24,2730,78803016.0,215132233680.0
LS네트웍스,000680,2023-07-25,3545,78803016.0,279356691720.0
LS네트웍스,000680,2023-07-26,4605,78803016.0,362887888680.0
LS네트웍스,000680,2023-07-27,5980,78803016.0,471242035680.0
LS네트웍스,000680,2023-07-28,6500,78803016.0,512219604000.0
LS네트웍스,000680,2023-07-31,6720,78803016.0,529556267520.0
LS네트웍스,000680,2023-08-01,6300,78803016.0,496459000800.0
LS네트웍스,000680,2023-08-02,7500,78803016.0,591022620000.0
LS네트웍스,000680,2023-08-03,7900,78803016.0,622543826400.0
LS네트웍스,000680,2023-08-04,6320,78803016.0,498035061120.0
LS네트웍스,000680,2023-08-07,6860,78803016.0,540588689760.0
LS네트웍스,000680,2023-08-08,6540,78803016.0,515371724640.0
LS네트웍스,000680,2023-08-09,6630,78803016.0,522463996080.0
LS네트웍스,000680,2023-08-10,6560,78803016.0,516947784960.0
LS네트웍스,000680,2023-08-11,6550,78803016.0,516159754800.0
LS네트웍스,000680,2023-08-14,6850,78803016.0,539800659600.0
LS네트웍스,000680,2023-08-16,7790,78803016.0,613875494640.0
LS네트웍스,000680,2023-08-17,5560,78803016.0,438144768960.0
LS네트웍스,000680,2023-08-18,4935,78803016.0,388892883960.0
LS네트웍스,000680,2023-08-21,4910,78803016.0,386922808560.0
LS네트웍스,000680,2023-08-22,5220,78803016.0,411351743520.0
LS네트웍스,000680,2023-08-23,4900,78803016.0,386134778400.0
LS네트웍스,000680,2023-08-24,4850,78803016.0,382194627600.0
LS네트웍스,000680,2023-08-25,5020,78803016.0,395591140320.0
LS네트웍스,000680,2023-08-28,4900,78803016.0,386134778400.0
LS네트웍스,000680,2023-08-29,4830,78803016.0,380618567280.0
LS네트웍스,000680,2023-08-30,4725,78803016.0,372344250600.0
LS네트웍스,000680,2023-08-31,4720,78803016.0,371950235520.0
LS네트웍스,000680,2023-09-01,4570,78803016.0,360129783120.0
LS네트웍스,000680,2023-09-04,4400,78803016.0,346733270400.0
LS네트웍스,000680,2023-09-05,4395,78803016.0,346339255320.0
LS네트웍스,000680,2023-09-06,4310,78803016.0,339640998960.0
LS네트웍스,000680,2023-09-07,4170,78803016.0,328608576720.0
LS네트웍스,000680,2023-09-08,4130,78803016.0,325456456080.0
LS네트웍스,000680,2023-09-11,4065,78803016.0,320334260040.0
LS네트웍스,000680,2023-09-12,3975,78803016.0,313241988600.0
LS네트웍스,000680,2023-09-13,3970,78803016.0,312847973520.0
LS네트웍스,000680,2023-09-14,4040,78803016.0,318364184640.0
LS네트웍스,000680,2023-09-15,3995,78803016.0,314818048920.0
LS네트웍스,000680,2023-09-18,3950,78803016.0,311271913200.0
LS네트웍스,000680,2023-09-19,3850,78803016.0,303391611600.0
LS네트웍스,000680,2023-09-20,3930,78803016.0,309695852880.0
LS네트웍스,000680,2023-09-21,3850,78803016.0,303391611600.0
LS네트웍스,000680,2023-09-22,3920,78803016.0,308907822720.0
LS네트웍스,000680,2023-09-25,3715,78803016.0,292753204440.0
LS네트웍스,000680,2023-09-26,3710,78803016.0,292359189360.0
LS네트웍스,000680,2023-09-27,3800,78803016.0,299451460800.0
LS네트웍스,000680,2023-10-04,3590,78803016.0,282902827440.0
LS네트웍스,000680,2023-10-05,3495,78803016.0,275416540920.0
LS네트웍스,000680,2023-10-06,3665,78803016.0,288813053640.0
LS네트웍스,000680,2023-10-10,3465,78803016.0,273052450440.0
LS네트웍스,000680,2023-10-11,3615,78803016.0,284872902840.0
LS네트웍스,000680,2023-10-12,3745,78803016.0,295117294920.0
LS네트웍스,000680,2023-10-13,4865,78803016.0,383376672840.0
LS네트웍스,000680,2023-10-16,6320,78803016.0,498035061120.0
LS네트웍스,000680,2023-10-17,6320,78803016.0,498035061120.0
LS네트웍스,000680,2023-10-18,5670,78803016.0,446813100720.0
LS네트웍스,000680,2023-10-19,5110,78803016.0,402683411760.0
LS네트웍스,000680,2023-10-20,5270,78803016.0,415291894320.0
LS네트웍스,000680,2023-10-23,5230,78803016.0,412139773680.0
LS네트웍스,000680,2023-10-24,5170,78803016.0,407411592720.0
LS네트웍스,000680,2023-10-25,4840,78803016.0,381406597440.0
LS네트웍스,000680,2023-10-26,4730,78803016.0,372738265680.0
LS네트웍스,000680,2023-10-27,4595,78803016.0,362099858520.0
LS네트웍스,000680,2023-10-30,4555,78803016.0,358947737880.0
LS네트웍스,000680,2023-10-31,4415,78803016.0,347915315640.0
LS네트웍스,000680,2023-11-01,4580,78803016.0,360917813280.0
LS네트웍스,000680,2023-11-02,4650,78803016.0,366434024400.0
LS네트웍스,000680,2023-11-03,4535,78803016.0,357371677560.0
LS네트웍스,000680,2023-11-06,4510,78803016.0,355401602160.0
LS네트웍스,000680,2023-11-07,4270,78803016.0,336488878320.0
LS네트웍스,000680,2023-11-08,4110,78803016.0,323880395760.0
LS네트웍스,000680,2023-11-09,4060,78803016.0,319940244960.0
LS네트웍스,000680,2023-11-10,3945,78803016.0,310877898120.0
LS네트웍스,000680,2023-11-13,3960,78803016.0,312059943360.0
LS네트웍스,000680,2023-11-14,3995,78803016.0,314818048920.0
LS네트웍스,000680,2023-11-15,4145,78803016.0,326638501320.0
LS네트웍스,000680,2023-11-16,4135,78803016.0,325850471160.0
LS네트웍스,000680,2023-11-17,3960,78803016.0,312059943360.0
LS네트웍스,000680,2023-11-20,4045,78803016.0,318758199720.0
LS네트웍스,000680,2023-11-21,4040,78803016.0,318364184640.0
LS네트웍스,000680,2023-11-22,4080,78803016.0,321516305280.0
LS네트웍스,000680,2023-11-23,4250,78803016.0,334912818000.0
LS네트웍스,000680,2023-11-24,4210,78803016.0,331760697360.0
LS네트웍스,000680,2023-11-27,4375,78803016.0,344763195000.0
LS네트웍스,000680,2023-11-28,4755,78803016.0,374708341080.0
LS네트웍스,000680,2023-11-29,4575,78803016.0,360523798200.0
LS네트웍스,000680,2023-11-30,5010,78803016.0,394803110160.0
LS네트웍스,000680,2023-12-01,4720,78803016.0,371950235520.0
LS네트웍스,000680,2023-12-04,4825,78803016.0,380224552200.0
LS네트웍스,000680,2023-12-05,4595,78803016.0,362099858520.0
LS네트웍스,000680,2023-12-06,4925,78803016.0,388104853800.0
LS네트웍스,000680,2023-12-07,4720,78803016.0,371950235520.0
LS네트웍스,000680,2023-12-08,4600,78803016.0,362493873600.0
LS네트웍스,000680,2023-12-11,4690,78803016.0,369586145040.0
LS네트웍스,000680,2023-12-12,4595,78803016.0,362099858520.0
LS네트웍스,000680,2023-12-13,4400,78803016.0,346733270400.0
LS네트웍스,000680,2023-12-14,4205,78803016.0,331366682280.0
LS네트웍스,000680,2023-12-15,4200,78803016.0,330972667200.0
LS네트웍스,000680,2023-12-18,4305,78803016.0,339246983880.0
LS네트웍스,000680,2023-12-19,4195,78803016.0,330578652120.0
LS네트웍스,000680,2023-12-20,4165,78803016.0,328214561640.0
LS네트웍스,000680,2023-12-21,4585,78803016.0,361311828360.0
LS네트웍스,000680,2023-12-22,4350,78803016.0,342793119600.0
LS네트웍스,000680,2023-12-26,4210,78803016.0,331760697360.0
LS네트웍스,000680,2023-12-27,4265,78803016.0,336094863240.0
LS네트웍스,000680,2023-12-28,4255,78803016.0,335306833080.0
LS네트웍스,000680,2024-01-02,4265,78803016.0,336094863240.0
LS네트웍스,000680,2024-01-03,4215,78803016.0,332154712440.0
LS네트웍스,000680,2024-01-04,4180,78803016.0,329396606880.0
LS네트웍스,000680,2024-01-05,4180,78803016.0,329396606880.0
LS네트웍스,000680,2024-01-08,4355,78803016.0,343187134680.0
LS네트웍스,000680,2024-01-09,4360,78803016.0,343581149760.0
LS네트웍스,000680,2024-01-10,4250,78803016.0,334912818000.0
LS네트웍스,000680,2024-01-11,4245,78803016.0,334518802920.0
LS네트웍스,000680,2024-01-12,4200,78803016.0,330972667200.0
LS네트웍스,000680,2024-01-15,4175,78803016.0,329002591800.0
LS네트웍스,000680,2024-01-16,4090,78803016.0,322304335440.0
LS네트웍스,000680,2024-01-17,3940,78803016.0,310483883040.0
LS네트웍스,000680,2024-01-18,3985,78803016.0,314030018760.0
LS네트웍스,000680,2024-01-19,4975,78803016.0,392045004600.0
LS네트웍스,000680,2024-01-22,5200,78803016.0,409775683200.0
LS네트웍스,000680,2024-01-23,6040,78803016.0,475970216640.0
LS네트웍스,000680,2024-01-24,5320,78803016.0,419232045120.0
LS네트웍스,000680,2024-01-25,4945,78803016.0,389680914120.0
LS네트웍스,000680,2024-01-26,4720,78803016.0,371950235520.0
LS네트웍스,000680,2024-01-29,4520,78803016.0,356189632320.0
LS네트웍스,000680,2024-01-30,4510,78803016.0,355401602160.0
LS네트웍스,000680,2024-01-31,4270,78803016.0,336488878320.0
LS네트웍스,000680,2024-02-01,4250,78803016.0,334912818000.0
LS네트웍스,000680,2024-02-02,4500,78803016.0,354613572000.0
LS네트웍스,000680,2024-02-05,4455,78803016.0,351067436280.0
LS네트웍스,000680,2024-02-06,4355,78803016.0,343187134680.0
LS네트웍스,000680,2024-02-07,4335,78803016.0,341611074360.0
LS네트웍스,000680,2024-02-08,4205,78803016.0,331366682280.0
LS네트웍스,000680,2024-02-13,4340,78803016.0,342005089440.0
LS네트웍스,000680,2024-02-14,4285,78803016.0,337670923560.0
LS네트웍스,000680,2024-02-15,4305,78803016.0,339246983880.0
LS네트웍스,000680,2024-02-16,4355,78803016.0,343187134680.0
LS네트웍스,000680,2024-02-19,4370,78803016.0,344369179920.0
LS네트웍스,000680,2024-02-20,4410,78803016.0,347521300560.0
LS네트웍스,000680,2024-02-21,4380,78803016.0,345157210080.0
LS네트웍스,000680,2024-02-22,4275,78803016.0,336882893400.0
LS네트웍스,000680,2024-02-23,4190,78803016.0,330184637040.0
LS네트웍스,000680,2024-02-26,4140,78803016.0,326244486240.0
LS네트웍스,000680,2024-02-27,4210,78803016.0,331760697360.0
LS네트웍스,000680,2024-02-28,4165,78803016.0,328214561640.0
LS네트웍스,000680,2024-02-29,4150,78803016.0,327032516400.0
LS네트웍스,000680,2024-03-04,4120,78803016.0,324668425920.0
LS네트웍스,000680,2024-03-05,4055,78803016.0,319546229880.0
LS네트웍스,000680,2024-03-06,4100,78803016.0,323092365600.0
LS네트웍스,000680,2024-03-07,4010,78803016.0,316000094160.0
LS네트웍스,000680,2024-03-08,4055,78803016.0,319546229880.0
LS네트웍스,000680,2024-03-11,4040,78803016.0,318364184640.0
LS네트웍스,000680,2024-03-12,4300,78803016.0,338852968800.0
LS네트웍스,000680,2024-03-13,4245,78803016.0,334518802920.0
LS네트웍스,000680,2024-03-14,4340,78803016.0,342005089440.0
LS네트웍스,000680,2024-03-15,5640,78803016.0,444449010240.0
LS네트웍스,000680,2024-03-18,5230,78803016.0,412139773680.0
LS네트웍스,000680,2024-03-19,4985,78803016.0,392833034760.0
LS네트웍스,000680,2024-03-20,4690,78803016.0,369586145040.0
LS네트웍스,000680,2024-03-21,4685,78803016.0,369192129960.0
LS네트웍스,000680,2024-03-22,4565,78803016.0,359735768040.0
LS네트웍스,000680,2024-03-25,4515,78803016.0,355795617240.0
LS네트웍스,000680,2024-03-26,4550,78803016.0,358553722800.0
LS네트웍스,000680,2024-03-27,4445,78803016.0,350279406120.0
LS네트웍스,000680,2024-03-28,4415,78803016.0,347915315640.0
LS네트웍스,000680,2024-03-29,4430,78803016.0,349097360880.0
LS네트웍스,000680,2024-04-01,4610,78803016.0,363281903760.0
LS네트웍스,000680,2024-04-02,4595,78803016.0,362099858520.0
LS네트웍스,000680,2024-04-03,4405,78803016.0,347127285480.0
LS네트웍스,000680,2024-04-04,4500,78803016.0,354613572000.0
LS네트웍스,000680,2024-04-05,4725,78803016.0,372344250600.0
LS네트웍스,000680,2024-04-08,4725,78803016.0,372344250600.0
LS네트웍스,000680,2024-04-09,4540,78803016.0,357765692640.0
LS네트웍스,000680,2024-04-11,4360,78803016.0,343581149760.0
LS네트웍스,000680,2024-04-12,4485,78803016.0,353431526760.0
LS네트웍스,000680,2024-04-15,4415,78803016.0,347915315640.0
LS네트웍스,000680,2024-04-16,4155,78803016.0,327426531480.0
LS네트웍스,000680,2024-04-17,4210,78803016.0,331760697360.0
LS네트웍스,000680,2024-04-18,4345,78803016.0,342399104520.0
LS네트웍스,000680,2024-04-19,4265,78803016.0,336094863240.0
LS네트웍스,000680,2024-04-22,4370,78803016.0,344369179920.0
LS네트웍스,000680,2024-04-23,4330,78803016.0,341217059280.0
LS네트웍스,000680,2024-04-24,4425,78803016.0,348703345800.0
LS네트웍스,000680,2024-04-25,4360,78803016.0,343581149760.0
LS네트웍스,000680,2024-04-26,4630,78803016.0,364857964080.0
LS네트웍스,000680,2024-04-29,4865,78803016.0,383376672840.0
LS네트웍스,000680,2024-04-30,4730,78803016.0,372738265680.0
LS네트웍스,000680,2024-05-02,4640,78803016.0,365645994240.0
LS네트웍스,000680,2024-05-03,4575,78803016.0,360523798200.0
LS네트웍스,000680,2024-05-07,4565,78803016.0,359735768040.0
LS네트웍스,000680,2024-05-08,4720,78803016.0,371950235520.0
LS네트웍스,000680,2024-05-09,4650,78803016.0,366434024400.0
LS네트웍스,000680,2024-05-10,4735,78803016.0,373132280760.0
LS네트웍스,000680,2024-05-13,4820,78803016.0,379830537120.0
LS네트웍스,000680,2024-05-14,4675,78803016.0,368404099800.0
LS네트웍스,000680,2024-05-16,4635,78803016.0,365251979160.0
LS네트웍스,000680,2024-05-17,4535,78803016.0,357371677560.0
LS네트웍스,000680,2024-05-20,4870,78803016.0,383770687920.0
LS네트웍스,000680,2024-05-21,4835,78803016.0,381012582360.0
LS네트웍스,000680,2024-05-22,4915,78803016.0,387316823640.0
LS네트웍스,000680,2024-05-23,4660,78803016.0,367222054560.0
LS네트웍스,000680,2024-05-24,4860,78803016.0,382982657760.0
LS네트웍스,000680,2024-05-27,4860,78803016.0,382982657760.0
LS네트웍스,000680,2024-05-28,4760,78803016.0,375102356160.0
LS네트웍스,000680,2024-05-29,4625,78803016.0,364463949000.0
LS네트웍스,000680,2024-05-30,4545,78803016.0,358159707720.0
LS네트웍스,000680,2024-05-31,4560,78803016.0,359341752960.0
LS네트웍스,000680,2024-06-03,4835,78803016.0,381012582360.0
LS네트웍스,000680,2024-06-04,4630,78803016.0,364857964080.0
LS네트웍스,000680,2024-06-05,4605,78803016.0,362887888680.0
LS네트웍스,000680,2024-06-07,4425,78803016.0,348703345800.0
LS네트웍스,000680,2024-06-10,4540,78803016.0,357765692640.0
LS네트웍스,000680,2024-06-11,4480,78803016.0,353037511680.0
LS네트웍스,000680,2024-06-12,4400,78803016.0,346733270400.0
LS네트웍스,000680,2024-06-13,4370,78803016.0,344369179920.0
LS네트웍스,000680,2024-06-14,4325,78803016.0,340823044200.0
LS네트웍스,000680,2024-06-17,4385,78803016.0,345551225160.0
LS네트웍스,000680,2024-06-18,4290,78803016.0,338064938640.0
LS네트웍스,000680,2024-06-19,4265,78803016.0,336094863240.0
LS네트웍스,000680,2024-06-20,4310,78803016.0,339640998960.0
LS네트웍스,000680,2024-06-21,4320,78803016.0,340429029120.0
LS네트웍스,000680,2024-06-24,4380,78803016.0,345157210080.0
LS네트웍스,000680,2024-06-25,4315,78803016.0,340035014040.0
LS네트웍스,000680,2024-06-26,4395,78803016.0,346339255320.0
LS네트웍스,000680,2024-06-27,4350,78803016.0,342793119600.0
LS네트웍스,000680,2024-06-28,4375,78803016.0,344763195000.0
LS네트웍스,000680,2024-07-01,4335,78803016.0,341611074360.0
LS네트웍스,000680,2024-07-02,4245,78803016.0,334518802920.0
LS네트웍스,000680,2024-07-03,4200,78803016.0,330972667200.0
LS네트웍스,000680,2024-07-04,4220,78803016.0,332548727520.0
LS네트웍스,000680,2024-07-05,4205,78803016.0,331366682280.0
LS네트웍스,000680,2024-07-08,4265,78803016.0,336094863240.0
LS네트웍스,000680,2024-07-09,4355,78803016.0,343187134680.0
LS네트웍스,000680,2024-07-10,4590,78803016.0,361705843440.0
LS네트웍스,000680,2024-07-11,4455,78803016.0,351067436280.0
LS네트웍스,000680,2024-07-12,4285,78803016.0,337670923560.0
LS네트웍스,000680,2024-07-15,4260,78803016.0,335700848160.0
LS네트웍스,000680,2024-07-16,4290,78803016.0,338064938640.0
LS네트웍스,000680,2024-07-17,4265,78803016.0,336094863240.0
LS네트웍스,000680,2024-07-18,4150,78803016.0,327032516400.0
LS네트웍스,000680,2024-07-19,4150,78803016.0,327032516400.0
LS네트웍스,000680,2024-07-22,4020,78803016.0,316788124320.0
LS네트웍스,000680,2024-07-23,4120,78803016.0,324668425920.0
LS네트웍스,000680,2024-07-24,4030,78803016.0,317576154480.0
LS네트웍스,000680,2024-07-25,3880,78803016.0,305755702080.0
LS네트웍스,000680,2024-07-26,4190,78803016.0,330184637040.0
LS네트웍스,000680,2024-07-29,4110,78803016.0,323880395760.0
LS네트웍스,000680,2024-07-30,4025,78803016.0,317182139400.0
LS네트웍스,000680,2024-07-31,3970,78803016.0,312847973520.0
LS네트웍스,000680,2024-08-01,3950,78803016.0,311271913200.0
LS네트웍스,000680,2024-08-02,3810,78803016.0,300239490960.0
LS네트웍스,000680,2024-08-05,3235,78803016.0,254927756760.0
LS네트웍스,000680,2024-08-06,3405,78803016.0,268324269480.0
LS네트웍스,000680,2024-08-07,3415,78803016.0,269112299640.0
LS네트웍스,000680,2024-08-08,3440,78803016.0,271082375040.0
LS네트웍스,000680,2024-08-09,3550,78803016.0,279750706800.0
LS네트웍스,000680,2024-08-12,3615,78803016.0,284872902840.0
LS네트웍스,000680,2024-08-13,3515,78803016.0,276992601240.0
LS네트웍스,000680,2024-08-14,3560,78803016.0,280538736960.0
LS네트웍스,000680,2024-08-16,3530,78803016.0,278174646480.0
LS네트웍스,000680,2024-08-19,3480,78803016.0,274234495680.0
LS네트웍스,000680,2024-08-20,3560,78803016.0,280538736960.0
LS네트웍스,000680,2024-08-21,3540,78803016.0,278962676640.0
LS네트웍스,000680,2024-08-22,3425,78803016.0,269900329800.0
LS네트웍스,000680,2024-08-23,3490,78803016.0,275022525840.0
LS네트웍스,000680,2024-08-26,3455,78803016.0,272264420280.0
LS네트웍스,000680,2024-08-27,3500,78803016.0,275810556000.0
LS네트웍스,000680,2024-08-28,3385,78803016.0,266748209160.0
LS네트웍스,000680,2024-08-29,3340,78803016.0,263202073440.0
LS네트웍스,000680,2024-08-30,3355,78803016.0,264384118680.0
LS네트웍스,000680,2024-09-02,3410,78803016.0,268718284560.0
LS네트웍스,000680,2024-09-03,3510,78803016.0,276598586160.0
LS네트웍스,000680,2024-09-04,3360,78803016.0,264778133760.0
LS네트웍스,000680,2024-09-05,3300,78803016.0,260049952800.0
LS네트웍스,000680,2024-09-06,3235,78803016.0,254927756760.0
LS네트웍스,000680,2024-09-09,3220,78803016.0,253745711520.0
LS네트웍스,000680,2024-09-10,3160,78803016.0,249017530560.0
LS네트웍스,000680,2024-09-11,3170,78803016.0,249805560720.0
LS네트웍스,000680,2024-09-12,3355,78803016.0,264384118680.0
LS네트웍스,000680,2024-09-13,3260,78803016.0,256897832160.0
LS네트웍스,000680,2024-09-19,3360,78803016.0,264778133760.0
LS네트웍스,000680,2024-09-20,3420,78803016.0,269506314720.0
LS네트웍스,000680,2024-09-23,3420,78803016.0,269506314720.0
LS네트웍스,000680,2024-09-24,3475,78803016.0,273840480600.0
LS네트웍스,000680,2024-09-25,3400,78803016.0,267930254400.0
LS네트웍스,000680,2024-09-26,3515,78803016.0,276992601240.0
LS네트웍스,000680,2024-09-27,3545,78803016.0,279356691720.0
LS네트웍스,000680,2024-09-30,3460,78803016.0,272658435360.0
LS네트웍스,000680,2024-10-02,3405,78803016.0,268324269480.0
LS네트웍스,000680,2024-10-04,3465,78803016.0,273052450440.0
LS네트웍스,000680,2024-10-07,3520,78803016.0,277386616320.0
LS네트웍스,000680,2024-10-08,3510,78803016.0,276598586160.0
LS네트웍스,000680,2024-10-10,3490,78803016.0,275022525840.0
LS네트웍스,000680,2024-10-11,3445,78803016.0,271476390120.0
LS네트웍스,000680,2024-10-14,3530,78803016.0,278174646480.0
LS네트웍스,000680,2024-10-15,3520,78803016.0,277386616320.0
LS네트웍스,000680,2024-10-16,3455,78803016.0,272264420280.0
LS네트웍스,000680,2024-10-17,3440,78803016.0,271082375040.0
LS네트웍스,000680,2024-10-18,3320,78803016.0,261626013120.0
LS네트웍스,000680,2024-10-21,3300,78803016.0,260049952800.0
LS네트웍스,000680,2024-10-22,3210,78803016.0,252957681360.0
LS네트웍스,000680,2024-10-23,3345,78803016.0,263596088520.0
LS네트웍스,000680,2024-10-24,3285,78803016.0,258867907560.0
LS네트웍스,000680,2024-10-25,3160,78803016.0,249017530560.0
LS네트웍스,000680,2024-10-28,3195,78803016.0,251775636120.0
LS네트웍스,000680,2024-10-29,3205,78803016.0,252563666280.0
LS네트웍스,000680,2024-10-30,3210,78803016.0,252957681360.0
LS네트웍스,000680,2024-10-31,3205,78803016.0,252563666280.0
LS네트웍스,000680,2024-11-01,3160,78803016.0,249017530560.0
LS네트웍스,000680,2024-11-04,3240,78803016.0,255321771840.0
LS네트웍스,000680,2024-11-05,3265,78803016.0,257291847240.0
LS네트웍스,000680,2024-11-06,3260,78803016.0,256897832160.0
LS네트웍스,000680,2024-11-07,3315,78803016.0,261231998040.0
LS네트웍스,000680,2024-11-08,3315,78803016.0,261231998040.0
LS네트웍스,000680,2024-11-11,3235,78803016.0,254927756760.0
LS네트웍스,000680,2024-11-12,3030,78803016.0,238773138480.0
LS네트웍스,000680,2024-11-13,2805,78803016.0,221042459880.0
LS네트웍스,000680,2024-11-14,2860,78803016.0,225376625760.0
LS네트웍스,000680,2024-11-15,2900,78803016.0,228528746400.0
LS네트웍스,000680,2024-11-18,2880,78803016.0,226952686080.0
LS네트웍스,000680,2024-11-19,2885,78803016.0,227346701160.0
LS네트웍스,000680,2024-11-20,2915,78803016.0,229710791640.0
LS네트웍스,000680,2024-11-21,2870,78803016.0,226164655920.0
LS네트웍스,000680,2024-11-22,2905,78803016.0,228922761480.0
LS네트웍스,000680,2024-11-25,3035,78803016.0,239167153560.0
LS네트웍스,000680,2024-11-26,3065,78803016.0,241531244040.0
LS네트웍스,000680,2024-11-27,3070,78803016.0,241925259120.0
LS네트웍스,000680,2024-11-28,3000,78803016.0,236409048000.0
LS네트웍스,000680,2024-11-29,2885,78803016.0,227346701160.0
LS네트웍스,000680,2024-12-02,2835,78803016.0,223406550360.0
LS네트웍스,000680,2024-12-03,2910,78803016.0,229316776560.0
LS네트웍스,000680,2024-12-04,2880,78803016.0,226952686080.0
LS네트웍스,000680,2024-12-05,2770,78803016.0,218284354320.0
LS네트웍스,000680,2024-12-06,2690,78803016.0,211980113040.0
LS네트웍스,000680,2024-12-09,2460,78803016.0,193855419360.0
LS네트웍스,000680,2024-12-10,2670,78803016.0,210404052720.0
LS네트웍스,000680,2024-12-11,2855,78803016.0,224982610680.0
LS네트웍스,000680,2024-12-12,2885,78803016.0,227346701160.0
LS네트웍스,000680,2024-12-13,2895,78803016.0,228134731320.0
LS네트웍스,000680,2024-12-16,2940,78803016.0,231680867040.0
LS네트웍스,000680,2024-12-17,2905,78803016.0,228922761480.0
